rank,name,industry,exchange,code,rate,market_cap
28,Salesforce.com,網路服務," - salesforce.com, inc. (NYSE)",USD,1.0,10740200000000
29,Booking Holdings,網路服務, - Booking Holdings Inc (NASDAQ),USD,1.0,10012500000000
30,Nippon Telegraph & Tel,電信, - Nippon Telegraph And Telephone Corp (TYO),JPY,0.0088,9504000000000
31,Baidu,網路服務, - Baidu Inc (ADR) (NASDAQ),USD,1.0,9171700000000
32,Broadcom,半導體, - Broadcom Inc (NASDAQ),USD,1.0,9012600000000
33,Qualcomm,半導體," - QUALCOMM, Inc. (NASDAQ)",USD,1.0,8815900000000
34,ASML Holding,半導體, - ASML Holding NV (EPA),EUR,1.1588,8636768160000
35,Deutsche Telekom,電信, - Deutsche Telekom AG (ETR),EUR,1.1588,7597092800000
36,KDDI,電信, - KDDI Corp (TYO),JPY,0.0088,6925600000000
37,Sony,資訊硬體, - Sony Corp (TYO),JPY,0.0088,6626400000000
38,Micron Technology,半導體," - Micron Technology, Inc. (NASDAQ)",USD,1.0,6464800000000
39,Keyence,電子, - KEYENCE CORPORATION (TYO),JPY,0.0088,6256800000000
40,Vodafone,電信, - Vodafone Group plc (LON),GBP,1.2977,6249333890000
41,VMware,軟體," - VMware, Inc. (NYSE)",USD,1.0,6230900000000
42,Altaba,網路服務, - Altaba Inc (NASDAQ),USD,1.0,6056300000000
43,Automatic Data Processing,資訊服務, - Automatic Data Processing (NASDAQ),USD,1.0,6031700000000
44,SK Hynix,半導體, - SK Hynix Inc (KRX),KRW,0.0009,5916600000000
45,America Movil,電信, - America Movil SAB de CV (BMV),MXN,0.0524,5764000000000
46,Intuit,軟體, - Intuit Inc. (NASDAQ),USD,1.0,5495600000000
47,JD.com,電商, - JD.Com Inc(ADR) (NASDAQ),USD,1.0,5354500000000
48,Hikvision,電子, - 海康威視 (SHE),CNY,0.1475,5004483250000
49,Hon Hai Precision,資訊硬體, - 鴻海精密 (TPE),TWD,0.03261518,4827046640000
50,Schneider Electric,機電設備, - Schneider Electric SE (EPA),EUR,1.1588,4697311680000
51,Saudi Telecom,電信, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26663737,4687484964600
52,Applied Materials,半導體," - Applied Materials, Inc. (NASDAQ)",USD,1.0,4609100000000
53,Crown Castle International,電信, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4581300000000
54,Nidec,機電設備, - NIDEC CORPORATION (TYO),JPY,0.0088,4514400000000
55,Telefónica,電信, - Telefonica SA (BME),EUR,1.1588,4460105320000
56,Emerson Electric,機電設備, - Emerson Electric Co. (NYSE),USD,1.0,4384800000000
57,Orange,電信, - Orange SA (EPA),EUR,1.1588,4363345520000
58,Infosys,資訊服務, - Infosys Ltd (NSE),INR,0.0145,4147000000000
59,Philips,工業, - Koninklijke Philips NV (EPA),EUR,1.1588,4039113280000
60,Axiata Group,電信, - Axiata Group Bhd (KLSE),,1.0,3981900000000
61,Dassault Systemes,軟體, - Dassault Systemes SE (EPA),EUR,1.1588,3953941480000
62,Murata Manufacturing,電子," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0088,3916000000000
63,SingTel,電信, - Singapore Telecommunications Limited (SGX),SGD,0.7284,3877491720000
64,HP,資訊硬體, - HP Inc (NYSE),USD,1.0,3744300000000
65,Amadeus IT Group,軟體, - Amadeus It Group SA (BME),EUR,1.1588,3723919680000
66,BCE,電信, - BCE Inc. (USA) (TSE),CAD,0.7549,3687686500000
67,China Telecom,電信, - 中國電信 (HKG),HKD,0.1274,3680955460000
68,Analog Devices,半導體," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3613900000000
69,China Unicom,電信, - 中國聯通 (HKG),HKD,0.1274,3613637300000
70,Ericsson,通訊設備, - ERICSSON/SH B (CPH),DKK,0.1555,3514051200000
71,Netease,網路服務, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3505400000000
72,NXP Semiconductors,半導體, - NXP Semiconductors NV (NASDAQ),USD,1.0,3487600000000
73,Equinix,資訊服務, - Equinix Inc (NASDAQ),USD,1.0,3452800000000
74,Hitachi,電子," - Hitachi, Ltd. (TYO)",JPY,0.0088,3396800000000
75,eBay,電商, - eBay Inc (NASDAQ),USD,1.0,3378000000000
76,ServiceNow,軟體, - ServiceNow Inc (NYSE),USD,1.0,3343400000000
77,TE Connectivity,電子, - TE Connectivity Ltd (NYSE),USD,1.0,3228600000000
78,Vivendi,電信, - Vivendi SA (EPA),EUR,1.1588,3167232160000
79,Fiserv,軟體, - Fiserv Inc (NASDAQ),USD,1.0,3166600000000
80,Telenor,電信, - Telenor ASA (ADR) (OTCMKTS),,1.0,3161300000000
81,Panasonic,資訊硬體, - Panasonic Corporation (TYO),JPY,0.0088,3132800000000
82,Infineon Technologies,半導體, - Infineon Technologies AG (ETR),EUR,1.1588,2966875640000
83,Autodesk,軟體," - Autodesk, Inc. (NASDAQ)",USD,1.0,2928800000000
84,Workday,軟體, - Workday Inc (NASDAQ),USD,1.0,2872600000000
85,Lam Research,半導體, - Lam Research Corporation (NASDAQ),USD,1.0,2858000000000
86,Chunghwa Telecom,電信, - 中華電信 (TPE),TWD,0.03261518,2821066301690
87,Tokyo Electron,半導體, - Tokyo Electron Ltd (TYO),JPY,0.0088,2807200000000
88,Mitsubishi Electric,機電設備, - Mitsubishi Electric Corporation (TYO),JPY,0.0088,2807200000000
89,Amphenol,電子, - Amphenol Corporation (NYSE),USD,1.0,2666800000000
90,Teliasonera,電信, - Telia Company AB (CPH),DKK,0.1555,2643437800000
91,Red Hat,軟體, - Red Hat Inc (NYSE),USD,1.0,2577500000000
92,Corning,材料, - Corning Incorporated (NYSE),USD,1.0,2414700000000
93,Telstra,電信, - Telstra Corporation Ltd (ASX),AUD,0.7332,2406729000000
94,Hewlett Packard Enterprise,資訊硬體, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2327700000000
95,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2324100000000
96,Swisscom,電信, - Swisscom AG (SWX),CHF,0.9971,2308386210000
97,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1588,2289093520000
98,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2269800000000
99,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2211600000000
100,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03261518,2211566863922
101,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2184700000000
102,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2174200000000
103,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.0088,2120800000000
104,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2087400000000
105,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2054100000000
106,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7549,2043665280000
107,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.0088,2041600000000
108,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.0088,2024000000000
109,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0145,1986500000000
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0145,1972000000000
111,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1588,1946668120000
112,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1938600000000
113,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0145,1885000000000
114,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1884500000000
115,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1871100000000
116,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1859700000000
117,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1852500000000
118,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1832100000000
119,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1781200000000
120,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1475,1774026750000
121,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1760200000000
122,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0088,1751200000000
123,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0299,1746796870000
124,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1719000000000
125,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1716900000000
126,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1714500000000
127,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1705000000000
128,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1691900000000
129,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1641400000000
130,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1624500000000
131,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1621700000000
132,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1581734700000
133,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0088,1557600000000
134,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0743,1489551540000
135,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1478300000000
136,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1468800000000
137,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03261518,1462829961216
138,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1588,1452787560000
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1427400000000
140,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1423600000000
141,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0088,1364000000000
142,TDK,電子, - TDK Corp (TYO),JPY,0.0088,1346400000000
143,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1343700000000
144,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0088,1337600000000
145,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1323900000000
146,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1310900000000
147,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1288300000000
148,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1264500000000
149,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0088,1258400000000
150,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1588,1190551120000
151,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.03261518,1171494865866
152,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0088,1170400000000
153,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1033500000000
154,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1027100000000
155,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0088,1020800000000
156,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1475,1008796750000
157,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,1000100000000
158,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,988800000000
159,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0088,968000000000
160,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,967900000000
161,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03261518,872609356346
162,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,803400000000
163,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03261518,800314548358
164,Proximus,電信, - Proximus NV (EPA),EUR,1.1588,794705040000
165,NEC,電子, - NEC Corp (TYO),JPY,0.0088,703694640000
166,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,697922680000
167,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,689400000000
168,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03261518,687805223430
169,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,681800000000
170,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,645300000000
171,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03261518,628644548428
172,Lenovo Group,資訊硬體, - 聯想集團 (HKG),HKD,0.1274,616870800000
173,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,590142280000
174,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03261518,573603170660
175,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,569700000000
176,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1475,555603000000
177,G4S,保全系統, - G4S plc (LON),GBP,1.2977,549316410000
178,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1588,546142440000
179,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,544100000000
180,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,517700000000
181,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2071,504184950000
182,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,488500000000
183,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0088,472033760000
184,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0088,448537760000
185,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1555,434544750000
186,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1475,431924250000
187,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,427070280000
188,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,399900000000
189,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03261518,389232819638
190,Innolux,電子, - 群創光電 (TPE),TWD,0.03261518,365162816798
191,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,326600000000
192,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1475,313098250000
193,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03261518,280813438282
194,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03261518,263396932162
195,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,250100000000
196,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03261518,212419405822
197,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,136932280000
198,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,38800000000
199,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0088,31727520000
200,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,663010000
201,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,868684
202,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7549,608759
203,CGI Group,資訊服務, - CGI (TSE),CAD,0.7549,337502
204,ABB,工業, - ABB India Ltd (NSE),INR,0.0145,1101
205,Synnex Technology Intl,電子通路,,,1.0,0
206,STMicroelectronics,半導體,,,1.0,0
207,Compal Electronics,資訊硬體,,,1.0,0
208,Emirates Integrated Telecom,電信,,,1.0,0
209,Maxis,電信,,,1.0,0
210,Telkom Indonesia,電信,,,1.0,0
211,Advanced Semiconductor,半導體,,,1.0,0
212,Focus Media Information Technology,資訊硬體,,,1.0,0
213,Ooredoo Telecom,電信,,,1.0,0
214,Level 3 Communications,電信,,,1.0,0
215,Etisalat,電信,,,1.0,0
