rank,name,industry,exchange,code,rate,market_cap
31,Nippon Telegraph & Tel,電信, - Nippon Telegraph And Telephone Corp (TYO),JPY,0.009,9657000000000
32,Qualcomm,半導體," - QUALCOMM, Inc. (NASDAQ)",USD,1.0,9336100000000
33,ASML Holding,半導體, - ASML Holding NV (EPA),EUR,1.1716,9319023560000
34,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.009,9297000000000
35,Deutsche Telekom,電信, - Deutsche Telekom AG (ETR),EUR,1.1716,7600755000000
36,KDDI,電信, - KDDI Corp (TYO),JPY,0.009,7127999999999
37,Sony,資訊硬體, - Sony Corp (TYO),JPY,0.009,6812999999999
38,Keyence,電子, - KEYENCE CORPORATION (TYO),JPY,0.009,6551999999999
39,Micron Technology,半導體," - Micron Technology, Inc. (NASDAQ)",USD,1.0,6209400000000
40,Vodafone,電信, - Vodafone Group plc (LON),GBP,1.3185,6204465450000
41,VMware,軟體," - VMware, Inc. (NYSE)",USD,1.0,6055500000000
42,Automatic Data Processing,資訊服務, - Automatic Data Processing (NASDAQ),USD,1.0,6043900000000
43,Altaba,網路服務, - Altaba Inc (NASDAQ),USD,1.0,5959800000000
44,SK Hynix,半導體, - SK Hynix Inc (KRX),KRW,0.0009,5641200000000
45,America Movil,電信, - America Movil SAB de CV (BMV),MXN,0.0535,5617500000000
46,Intuit,軟體, - Intuit Inc. (NASDAQ),USD,1.0,5521600000000
47,JD.com,電商, - JD.Com Inc(ADR) (NASDAQ),USD,1.0,5026100000000
48,ABB,工業, - ABB Ltd. (SWX),CHF,1.0086,4859333940000
49,Schneider Electric,機電設備, - Schneider Electric SE (EPA),EUR,1.1716,4761968200000
50,Hikvision,電子, - 海康威視 (SHE),CNY,0.1474,4752190740000
51,Applied Materials,半導體," - Applied Materials, Inc. (NASDAQ)",USD,1.0,4749800000000
52,Hon Hai Precision,資訊硬體, - 鴻海精密 (TPE),TWD,0.03268973,4707321120000
53,Saudi Telecom,電信, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26665435,4660851383650
54,Crown Castle International,電信, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4520200000000
55,Nidec,機電設備, - NIDEC CORPORATION (TYO),JPY,0.009,4500000000000
56,Telefónica,電信, - Telefonica SA (BME),EUR,1.1716,4483830360000
57,Orange,電信, - Orange SA (EPA),EUR,1.1716,4410253880000
58,Emerson Electric,機電設備, - Emerson Electric Co. (NYSE),USD,1.0,4405000000000
59,Infosys,資訊服務, - Infosys Ltd (NSE),INR,0.0146,4365400000000
60,Philips,工業, - Koninklijke Philips NV (EPA),EUR,1.1716,4054438960000
61,Murata Manufacturing,電子," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.009,4031999999999
62,Axiata Group,電信, - Axiata Group Bhd (KLSE),,1.0,3909000000000
63,Dassault Systemes,軟體, - Dassault Systemes SE (EPA),EUR,1.1716,3818010080000
64,SingTel,電信, - Singapore Telecommunications Limited (SGX),SGD,0.7349,3792084000000
65,Ericsson,通訊設備, - ERICSSON/SH B (CPH),DKK,0.1572,3791396760000
66,China Unicom,電信, - 中國聯通 (HKG),HKD,0.1274,3761765280000
67,Amadeus IT Group,軟體, - Amadeus It Group SA (BME),EUR,1.1716,3761304640000
68,BCE,電信, - BCE Inc. (USA) (TSE),CAD,0.7664,3743864000000
69,HP,資訊硬體, - HP Inc (NYSE),USD,1.0,3728000000000
70,Analog Devices,半導體," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3657400000000
71,China Telecom,電信, - 中國電信股份有限公司 (HKG),HKD,0.1274,3650022740000
72,Hitachi,電子," - Hitachi, Ltd. (TYO)",JPY,0.009,3527999999999
73,Equinix,資訊服務, - Equinix Inc (NASDAQ),USD,1.0,3437700000000
74,Netease,網路服務, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3429300000000
75,ServiceNow,軟體, - ServiceNow Inc (NYSE),USD,1.0,3417200000000
76,eBay,電商, - eBay Inc (NASDAQ),USD,1.0,3384900000000
77,TE Connectivity,電子, - TE Connectivity Ltd (NYSE),USD,1.0,3300800000000
78,NXP Semiconductors,半導體, - NXP Semiconductors NV (NASDAQ),USD,1.0,3286000000000
79,Panasonic,資訊硬體, - Panasonic Corporation (TYO),JPY,0.009,3168000000000
80,Telenor,電信, - Telenor ASA (ADR) (OTCMKTS),,1.0,3161300000000
81,Vivendi,電信, - Vivendi SA (EPA),EUR,1.1716,3157696320000
82,Fiserv,軟體, - Fiserv Inc (NASDAQ),USD,1.0,3144200000000
83,Mitsubishi Electric,機電設備, - Mitsubishi Electric Corporation (TYO),JPY,0.009,2997000000000
84,Infineon Technologies,半導體, - Infineon Technologies AG (ETR),EUR,1.1716,2963093560000
85,Lam Research,半導體, - Lam Research Corporation (NASDAQ),USD,1.0,2917800000000
86,Autodesk,軟體," - Autodesk, Inc. (NASDAQ)",USD,1.0,2905700000000
87,Workday,軟體, - Workday Inc (NASDAQ),USD,1.0,2843300000000
88,Tokyo Electron,半導體, - Tokyo Electron Ltd (TYO),JPY,0.009,2817000000000
89,Teliasonera,電信, - Telia Company AB (CPH),DKK,0.1572,2805705600000
90,Amphenol,電子, - Amphenol Corporation (NYSE),USD,1.0,2750900000000
91,Chunghwa Telecom,電信, - 中華電信 (TPE),TWD,0.03269962,2676172870382
92,Red Hat,軟體, - Red Hat Inc (NYSE),USD,1.0,2591400000000
93,Corning,材料, - Corning Incorporated (NYSE),USD,1.0,2508300000000
94,Telstra,電信, - Telstra Corporation Ltd (ASX),AUD,0.7419,2435286750000
95,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1474,2390695340000
96,Hewlett Packard Enterprise,資訊硬體, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2347800000000
97,Swisscom,電信, - Swisscom AG (SWX),CHF,1.0086,2341767480000
98,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03269962,2307213248036
99,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2291000000000
100,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1716,2244902760000
101,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2233000000000
102,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2227500000000
103,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.009,2168999999999
104,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.009,2159999999999
105,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2121700000000
106,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0146,2117000000000
107,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2097800000000
108,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7664,2074798080000
109,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2067700000000
110,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2032900000000
111,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.009,2024999999999
112,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1716,1965476160000
113,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,1956400000000
114,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1474,1889889100000
115,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1869900000000
116,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1867900000000
117,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1850800000000
118,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1842800000000
119,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1836100000000
120,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1825000000000
121,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1815000000000
122,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.009,1799999999999
123,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1794300000000
124,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.03,1779396000000
125,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1763500000000
126,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1758600000000
127,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1740900000000
128,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1731900000000
129,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1666300000000
130,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1663800000000
131,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1632500000000
132,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1630700000000
133,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1569287720000
134,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1508600000000
135,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.009,1503000000000
136,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0758,1495261120000
137,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1716,1490978160000
138,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1465200000000
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1448100000000
140,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1440000000000
141,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1421200000000
142,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1395000000000
143,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1395000000000
144,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03269962,1381408526748
145,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1361900000000
146,TDK,電子, - TDK Corp (TYO),JPY,0.009,1341000000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1304700000000
148,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1271700000000
149,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1261400000000
150,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1260000000000
151,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1716,1215535000000
152,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.03269962,1180122745876
153,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1167300000000
154,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,1016200000000
155,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1007800000000
156,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,998999999999
157,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,989999999999
158,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,982800000000
159,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,977600000000
160,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03269962,917338789670
161,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1474,911226800000
162,Proximus,電信, - Proximus NV (EPA),EUR,1.1716,833944880000
163,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,790700000000
164,NEC,電子, - NEC Corp (TYO),JPY,0.009,726720300000
165,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,715937040000
166,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03269962,702214529614
167,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,685800000000
168,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,665600000000
169,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,661500000000
170,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03269962,633914833320
171,China Railway Signal & Communication Corporation,機電設備, - 中國鐵路通信信號股份有限公司 (HKG),HKD,0.1274,623737660000
172,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,604800000000
173,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1474,599166260000
174,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03269962,591323578270
175,G4S,保全系統, - G4S plc (LON),GBP,1.3185,552715200000
176,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2075,533648500000
177,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,524900000000
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,507300000000
179,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,488850299999
180,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,477600000000
181,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,464160599999
182,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,440307140000
183,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1572,439468320000
184,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1474,424217200000
185,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,384300000000
186,Innolux,電子, - 群創光電 (TPE),TWD,0.03269962,369361827672
187,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,324600000000
188,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1474,322422760000
189,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03269962,285062207312
190,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03269962,247666921880
191,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,235500000000
192,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03269962,211161066112
193,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0159,134248470000
194,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,42400000000
195,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,620620000
196,Baidu,網路服務, - Baidu Inc (ADR) (NASDAQ),USD,1.0,3149963
197,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1237417
198,AU Optronics,電子, - AU Optronics Corp (ADR) (NYSE),USD,1.0,901051
199,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,794356
200,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,672844
201,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7664,641810
202,CGI Group,資訊服務, - CGI (TSE),CAD,0.7664,359666
203,Synnex Technology Intl,電子通路,,,1.0,0
204,Etisalat,電信,,,1.0,0
205,Compal Electronics,資訊硬體,,,1.0,0
206,Emirates Integrated Telecom,電信,,,1.0,0
207,Altice,電信,,,1.0,0
208,Lenovo Group,資訊硬體,,,1.0,0
209,Nanya Technology,半導體,,,1.0,0
210,Level 3 Communications,電信,,,1.0,0
211,STMicroelectronics,半導體,,,1.0,0
212,Maxis,電信,,,1.0,0
213,Advanced Semiconductor,半導體,,,1.0,0
214,Ooredoo Telecom,電信,,,1.0,0
215,Telkom Indonesia,電信,,,1.0,0
