rank,name,industry,exchange,code,rate,market_cap
1,Apple,資訊硬體, - Apple Inc. (NASDAQ),USD,1.0,91126700000000
2,Amazon.com,電商," - Amazon.com, Inc. (NASDAQ)",USD,1.0,82475500000000
3,Alphabet,網路服務, - Alphabet Inc Class A (NASDAQ),USD,1.0,78790400000000
4,Microsoft,軟體, - Microsoft Corporation (NASDAQ),USD,1.0,76647600000000
5,Facebook,網路服務," - Facebook, Inc. Common Stock (NASDAQ)",USD,1.0,57443900000000
6,Alibaba,電商, - Alibaba Group Holding Ltd (NYSE),USD,1.0,47919200000000
7,Tencent Holdings,網路服務, - 騰訊 (HKG),HKD,0.1274,47010600000000
8,Samsung Electronics,半導體, - Samsung Electronics Co Ltd (KRX),KRW,0.0009,29109600000000
9,AT&T,電信, - AT&T Inc. (NYSE),USD,1.0,23882800000000
10,Intel,半導體, - Intel Corporation (NASDAQ),USD,1.0,23649500000000
11,Verizon Communications,電信, - Verizon Communications Inc. (NYSE),USD,1.0,21188400000000
12,Cisco Systems,通訊設備," - Cisco Systems, Inc. (NASDAQ)",USD,1.0,20015500000000
13,Taiwan Semiconductor,半導體, - 台灣積體電路製造 (TPE),TWD,0.03277249,18450911870000
14,China Mobile,電信, - 中國移動 (HKG),HKD,0.1274,18218200000000
15,Oracle,軟體, - Oracle Corporation (NYSE),USD,1.0,18078400000000
16,Netflix,網路服務," - Netflix, Inc. (NASDAQ)",USD,1.0,17317700000000
17,NVIDIA,半導體, - NVIDIA Corporation (NASDAQ),USD,1.0,14733700000000
18,SAP,軟體, - SAP SE (ETR),EUR,1.1709,14069534400000
19,International Business Machines,資訊服務, - IBM Common Stock (NYSE),USD,1.0,12982800000000
20,Adobe Systems,軟體, - Adobe Systems Incorporated (NASDAQ),USD,1.0,12025100000000
21,3M,材料, - 3M Co (NYSE),USD,1.0,11715900000000
22,General Electric,工業, - General Electric Company (NYSE),USD,1.0,11664400000000
23,Siemens,工業, - Siemens AG (ETR),EUR,1.1709,11369907360000
24,Texas Instruments,半導體, - Texas Instruments Incorporated (NASDAQ),USD,1.0,10915900000000
25,Honeywell International,工業, - Honeywell International Inc. (NYSE),USD,1.0,10824500000000
26,Accenture,資訊服務, - Accenture Plc (NYSE),USD,1.0,10598100000000
27,Tata Consultancy Services,資訊服務, - Tata Consultancy Services Limited (NSE),INR,0.0145,10498000000000
28,Broadcom,半導體, - Broadcom Inc (NASDAQ),USD,1.0,10329700000000
29,Salesforce.com,網路服務," - salesforce.com, inc. (NYSE)",USD,1.0,10257700000000
30,Booking Holdings,網路服務, - Booking Holdings Inc (NASDAQ),USD,1.0,10012500000000
31,Nippon Telegraph & Tel,電信, - Nippon Telegraph And Telephone Corp (TYO),JPY,0.009,9369000000000
32,ASML Holding,半導體, - ASML Holding NV (EPA),EUR,1.1709,8541715500000
33,Qualcomm,半導體," - QUALCOMM, Inc. (NASDAQ)",USD,1.0,8507300000000
34,Deutsche Telekom,電信, - Deutsche Telekom AG (ETR),EUR,1.1709,7660261980000
35,KDDI,電信, - KDDI Corp (TYO),JPY,0.009,7019999999999
36,Vodafone,電信, - Vodafone Group plc (LON),GBP,1.3259,6674448010000
37,Keyence,電子, - KEYENCE CORPORATION (TYO),JPY,0.009,6470999999999
38,VMware,軟體," - VMware, Inc. (NYSE)",USD,1.0,6430500000000
39,Sony,資訊硬體, - Sony Corp (TYO),JPY,0.009,6219000000000
40,Micron Technology,半導體," - Micron Technology, Inc. (NASDAQ)",USD,1.0,6128400000000
41,Altaba,網路服務, - Altaba Inc (NASDAQ),USD,1.0,5999200000000
42,Automatic Data Processing,資訊服務, - Automatic Data Processing (NASDAQ),USD,1.0,5890200000000
43,America Movil,電信, - America Movil SAB de CV (BMV),MXN,0.0518,5698000000000
44,SK Hynix,半導體, - SK Hynix Inc (KRX),KRW,0.0009,5621400000000
45,JD.com,電商, - JD.Com Inc(ADR) (NASDAQ),USD,1.0,5534300000000
46,Intuit,軟體, - Intuit Inc. (NASDAQ),USD,1.0,5261600000000
47,Hikvision,電子, - 海康威視 (SHE),CNY,0.1507,4743840090000
48,Schneider Electric,機電設備, - Schneider Electric SE (EPA),EUR,1.1709,4722473880000
49,Saudi Telecom,電信, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26665373,4709158202546
50,Telefónica,電信, - Telefonica SA (BME),EUR,1.1709,4613111820000
51,Applied Materials,半導體," - Applied Materials, Inc. (NASDAQ)",USD,1.0,4580600000000
52,Hon Hai Precision,資訊硬體, - 鴻海精密 (TPE),TWD,0.03277249,4555376110000
53,Crown Castle International,電信, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4522000000000
54,Orange,電信, - Orange SA (EPA),EUR,1.1709,4515692940000
55,Nidec,機電設備, - NIDEC CORPORATION (TYO),JPY,0.009,4364999999999
56,Emerson Electric,機電設備, - Emerson Electric Co. (NYSE),USD,1.0,4359000000000
